,GSM4731601,GSM4731602,GSM4731603,GSM4731604,GSM4731605,GSM4731606,GSM4731607,GSM4731608,GSM4731609,GSM4731610,GSM4731611,GSM4731612,GSM4731613,GSM4731614,GSM4731615,GSM4731616,GSM4731617,GSM4731618
TUBB7P,6.763931741,7.024587818,6.492752008,6.869671343,6.671181054,6.647224718,6.867153739,6.828732798,6.51879595,6.763642382,6.663727287,6.86883586,6.949535393,6.857976504,6.710668304,6.400872337,6.15421584,6.335764508
DBET,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
U85056.1,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L8,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L7,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L6,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L5,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L4,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L1,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L3,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L2,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
AC131025.2,3.316900587,3.183225162,3.595942283,3.13449359,3.212946783,3.187450887,3.216770551,2.847401208,2.855352985,3.186564421,3.098757938,3.271509546,3.366079895,3.420549142,3.467342786,3.283484874,3.21469063,3.167009026
PPARGC1B,6.126379196,6.171140603,5.904099223,6.119283487,6.020345256,6.080543868,6.097247135,6.010362609,6.045515846,6.065229854,6.038699235,6.053288564,6.2679604,6.357197261,6.260473596,6.229497498,6.386575775,6.450701571
MIR378A,4.350402363,4.226765761,4.187183394,4.422165756,4.541394834,4.118435758,4.765476469,4.411512129,4.630789922,4.319412493,4.377956789,4.320012321,4.660683859,4.451073166,4.816241234,4.258440645,4.50542536,4.318838489
SLC26A2,5.061440444,5.1509148,5.210484699,5.101504102,4.949446623,5.137328208,5.156888761,5.182273969,5.07093756,5.166747046,5.333937464,5.239831149,4.978267346,4.874908958,4.873555453,4.826585048,4.81283382,4.791957399
TCOF1,7.833102829,7.900942882,7.832021142,7.907912328,7.88049166,7.841813529,7.924848553,7.872819258,7.851144031,7.998310052,8.004250768,8.010599652,7.935032769,7.978769553,7.914228203,7.582664318,7.622175504,7.646091659
SYNPO,5.739995147,5.861243805,5.741936231,5.813346596,5.669999085,5.821952446,5.999681231,5.755233323,5.563604301,5.688714846,5.761056243,5.839002846,6.305407087,6.291579936,6.291342765,6.164431992,6.188541153,6.483955566
MYOZ3,5.022708659,5.10504589,5.229195305,5.087919606,5.020955377,5.034563771,5.241839735,5.074149502,5.077411582,5.009900182,5.012693976,5.146885878,5.094937176,5.133504931,5.012238399,4.859099524,4.748072247,4.955232228
GPX3,6.557508385,6.729782286,6.626552902,6.80878012,6.552057315,6.699218933,6.747606121,6.621115628,6.680102495,6.395255153,6.127691153,6.162381617,5.891535133,5.990171398,6.145902505,5.615458208,5.824034924,6.135434824
GM2A,6.035364083,6.103954528,6.000821773,6.069827574,5.855917291,6.108678208,6.033604634,6.003379882,5.811993961,5.918341215,5.894661632,5.693136538,5.236091797,5.151000619,4.902732468,4.994009169,4.985657163,5.215240907
CLMAT3,3.800998353,3.797161713,3.931748022,3.790904104,3.748636627,3.745098964,3.843563724,3.744903983,3.895679786,3.73598121,3.715001076,3.78737806,3.848899904,3.990031405,3.877797358,3.663357963,3.773676514,3.744772402
SAP30L,6.57585738,6.402498789,6.412971151,6.599869739,6.469287021,6.579560506,6.284576772,6.556302969,6.415357814,6.552086004,6.550550641,6.122297505,6.061006563,6.125146164,5.983297905,6.299520792,6.084223894,6.087494029
LARP1,9.757752186,9.766937278,9.771781799,9.867922543,9.873081079,9.808255592,9.737321197,9.740640296,9.843119156,9.798418558,9.773953189,9.786353754,9.5971847,9.702996838,9.7506416,9.610805354,9.629003518,9.71567119
CNOT8,7.909566274,7.827112671,7.597201912,7.837166231,7.70218639,7.889340512,7.731033781,7.914893972,7.665095733,7.838632037,7.811945327,7.527072396,7.269694375,7.132857461,7.212448098,7.347915927,7.225324654,7.29119677
MRPL22,6.283566362,6.014468441,5.963707193,6.147321762,6.149601684,6.131692801,6.037234934,6.138962773,6.129762332,6.391165597,6.420487138,6.301918538,6.351785498,6.253349512,6.264953937,6.39854909,6.389717295,6.430187707
SGCD,3.311197056,3.283594804,3.472092328,3.284313085,3.1835395,3.17415803,3.39883535,3.378810575,3.306808393,3.190537157,3.262037978,3.469724141,3.327221881,3.625491204,3.364120184,2.860560348,3.109133321,3.144919218
PPP1R2B,3.720410034,3.92425776,4.104169558,3.952039037,4.013581501,3.641763626,3.94876205,3.738205055,3.82610877,4.166388343,4.044971355,4.439921286,4.11679967,4.181133288,3.919683498,4.327908442,4.226475685,4.112240745
CYFIP2,7.249003821,7.173905048,7.117257164,7.214557975,7.242545612,7.13484667,7.126483404,7.24445268,7.151468512,7.237697597,7.206302173,7.177479442,7.115704818,7.173879141,7.276411168,7.305867537,7.456456161,7.503554403
THG1L,6.695704925,6.45293297,6.750545301,6.527525364,6.687141042,6.638837186,6.443022194,6.751166747,6.611049696,6.799963372,6.868199454,6.727283348,6.974766167,7.048791654,7.044230619,7.156525175,7.011767112,6.824664075
LSM11,5.912451963,5.797330782,5.495707274,5.89761492,5.844664836,5.924262322,5.592066711,5.895295386,5.938801427,5.977179325,6.004443117,5.855747295,6.283742499,6.144813258,5.966114492,6.563619582,6.251619361,6.145107606
DUX4L25,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L24,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L23,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L22,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L21,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L20,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L10,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L11,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L12,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L13,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L14,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
DUX4L15,6.597296916,6.928154413,6.556329422,6.70506199,6.262022609,6.796716135,6.839537914,6.610141793,6.500372819,6.619829382,6.547801661,6.533234314,6.890226749,7.696823458,7.07208253,6.497433885,6.324144135,6.595210874
LINC02202,5.605390095,5.648265214,5.690760466,5.556764046,5.687294937,5.623206736,5.684580525,5.547214738,5.593841139,5.465965463,5.518333906,5.662921629,5.563049009,5.660178863,5.620625776,5.303975468,5.459623329,5.432230175
PWWP2A,6.862898986,6.612081684,6.886457721,6.681216188,6.969294023,6.597422412,6.52371237,6.731610825,7.045710862,6.844875762,6.850849549,7.158340384,7.141132708,7.472102134,7.405307431,7.881694615,8.048865387,7.49214097
SLU7,7.700974152,7.426911039,8.170892571,7.906319125,8.551286022,7.807835518,7.601749718,7.861766163,8.202547774,8.03936294,8.233019944,8.32428558,8.486862254,8.858224364,8.777579055,8.901855761,9.163659977,8.494819945
PTTG1,5.387277776,5.357091017,5.04520051,5.442297629,5.300799128,5.455236479,5.345672849,5.395147076,5.225677469,5.722510614,5.556559432,5.285650491,5.775506109,5.50826577,5.726699735,5.590166436,5.524071522,5.878943492
CCNG1,7.971012401,7.666425773,7.904965928,7.896948558,8.27336483,7.765168994,7.724142543,7.964460417,8.119102952,7.682959941,7.585607809,7.959118906,6.084923198,6.602452679,6.663088725,6.553115444,6.759957709,6.242582251
HMMR,7.2862829,6.939508245,7.413308035,7.170190922,7.667244501,7.150508505,7.069173511,7.335260362,7.725417079,7.370868781,7.387616959,7.747748042,8.3727904,8.359198355,8.443699109,9.116358285,9.15612193,8.791743639
AC091819.2,4.574775642,4.669110312,4.338164461,4.47199356,4.289266477,4.483754229,4.794537758,4.766372527,4.751889496,4.416095386,4.565148613,4.550116604,4.823603337,5.294706614,4.648410402,4.213159179,4.569649027,4.455670007
AC011365.1,4.82596169,4.913042097,5.061726866,5.007851336,4.708246055,4.869284257,5.059088749,4.765633846,5.031206978,4.933840284,4.774819696,5.073726605,5.21764233,5.409653096,5.218714692,4.837950167,4.918327371,4.993375653
SPDL1,6.982918736,6.645105174,7.37097116,6.890721107,7.377919561,6.7732396,6.672197515,6.980641825,7.437515113,7.161149494,7.138296692,7.402522629,7.537955206,7.785506349,7.879445466,8.148650429,8.278835055,7.66092211
AC008514.1,5.543566919,5.547111613,5.736559496,5.430219387,5.520418211,5.285564263,5.531156337,5.514946454,5.392787365,5.411523858,5.420898692,5.692980895,5.501321052,6.068591357,5.890412335,5.410358736,5.440664933,5.140908236
NPM1,10.11028394,9.981469047,9.951932147,10.1401077,10.3354255,10.0080045,10.09112971,10.13545346,10.32686137,10.35811983,10.34942899,10.45805483,10.28462359,10.22358285,10.19489965,10.17189554,10.22068056,10.02210874
FGF18,6.99514218,7.03977822,6.771371728,7.004118425,6.722098373,6.80360511,7.026413989,6.878123139,6.640801153,6.769428037,6.709331969,6.705831988,6.381158764,6.498268574,6.275346423,6.094632045,6.274743904,6.523969725
AC093246.1,6.99514218,7.03977822,6.771371728,7.004118425,6.722098373,6.80360511,7.026413989,6.878123139,6.640801153,6.769428037,6.709331969,6.705831988,6.381158764,6.498268574,6.275346423,6.094632045,6.274743904,6.523969725
STK10,7.430114701,7.447623709,7.197324428,7.454387142,7.250502913,7.485638177,7.430298359,7.425082151,7.372709628,7.346846604,7.412837385,7.198244891,7.672741951,7.508478332,7.489057342,7.747756251,7.590974172,7.824181294
UBTD2,7.996316962,8.012279819,7.886839738,8.04951325,7.991615855,8.145090516,8.0094765,8.141058378,7.856928336,7.992496659,7.912277486,7.787492527,7.818234387,7.640015182,7.626722774,7.873005112,7.724521342,7.693612369
SH3PXD2B,5.994060054,6.163351055,5.715475116,6.094334817,5.902601114,6.051388978,6.07114147,6.08819033,5.827984585,5.972805684,6.017391875,5.963583664,5.551658788,5.489002145,5.396685964,5.333649281,5.24492296,5.443977167
DUSP1,7.228892875,7.322683431,7.128438894,7.135281687,6.993844962,7.349111627,7.116671135,7.075048103,6.885759501,7.133697277,7.124912772,6.784763395,7.687515372,7.296165072,7.586488238,7.765624724,7.716402995,8.460372936
AC008429.1,5.014082051,4.99119813,5.052816585,4.922951438,5.081299177,4.98996754,5.059957867,5.090820433,5.119168615,4.895372271,4.949229263,5.083642383,5.162140396,5.390552478,5.229691165,5.128802457,5.265572573,5.208005628
AC008429.3,5.159685076,5.496901442,5.802224036,5.347736259,5.213259834,5.311189243,5.613411164,5.442414374,5.619702197,5.446727567,5.502434766,5.750911404,5.455201081,5.198452984,5.312685848,5.195155614,5.031648728,5.058120391
RPL26L1,7.153104361,7.117744567,7.163190966,7.219735122,7.051930382,7.170073375,7.074189236,7.111314143,6.999651014,7.289626175,7.216879315,7.096277006,7.076402949,6.938501967,6.999856895,7.03804147,6.971603695,7.131408091
BNIP1,6.899999969,6.690996712,6.79424784,6.742202861,6.627955936,6.757607892,6.714838705,6.852967954,6.748419802,7.077038436,7.084352856,6.740107019,7.278099428,7.248093453,7.146017409,7.178411841,6.987008829,7.248409365
STC2,9.378721532,9.326649968,9.426371454,9.414105693,9.37095185,9.487954763,9.342697138,9.317394509,9.353154218,9.513049212,9.444608759,9.28545195,9.067989069,8.992674826,9.055683029,9.111328829,8.878697195,9.233822757
AC008663.1,8.598721096,8.559671843,9.092036973,8.742585879,9.076993693,8.712354716,8.576945391,8.701440757,8.955297347,8.683878157,8.638877715,8.692061026,6.987105539,7.751479124,7.651174953,6.101312019,6.895343797,6.770121547
AC008663.3,5.71156234,5.688079794,5.851603121,5.723078722,5.66414198,5.824895488,5.735378824,5.972420662,5.791983214,5.988354328,5.864861649,5.939403936,5.224454582,5.540737147,5.783294202,5.056768799,5.183370236,5.103184164
AC008663.2,4.742675089,4.687920077,5.437908614,4.716133425,5.372714102,4.763746532,4.871489061,4.85544339,5.449000144,4.865104612,5.009368637,5.47895227,4.500950172,4.835623308,4.795534682,3.969589975,4.29528564,3.904827466
CPEB4,5.712375486,5.571061692,6.027576671,5.630969545,5.968443186,5.665359836,5.405869678,5.642813292,5.880682325,5.593336031,5.662010068,5.792346522,6.109753405,6.398833517,6.593343019,7.489951177,7.477675227,6.968848791
AC108112.1,4.992276788,5.135760536,4.964724827,4.911441262,4.863006251,5.018612568,5.066112329,5.038689794,5.066339316,4.713115461,4.896159973,5.03782306,5.28105467,5.576583454,5.183207249,4.936331955,5.070602365,4.989032631
SFXN1,8.149981278,7.981734183,7.991291104,8.146133108,8.074745435,8.135323763,8.013647059,8.166832616,8.081158352,8.214999514,8.194149084,8.033333123,7.934523262,7.884921461,7.958097844,8.031276114,8.044764191,7.938734401
AC138965.2,5.692568508,5.555247494,5.428915656,5.502904339,5.905579334,5.527269024,5.615625152,5.701558441,5.965611068,5.438092552,5.252951487,5.91239974,5.219547319,5.797121747,5.404985367,4.872935763,4.517226321,4.847259139
THOC3,10.22689155,10.14148891,9.903011748,10.27130743,9.896053549,10.24092762,10.21035656,10.27341117,10.01431315,10.3616762,10.25809178,9.866717641,9.864439394,9.575564713,9.45872777,9.531337323,9.348120429,9.677066984
AC139491.2,4.090875841,4.159207356,4.255691038,4.060961801,4.098156786,4.04755307,4.138572417,4.175400217,4.225778161,4.100709447,4.06458108,4.303362703,4.126829884,4.113486624,4.13228407,3.912813543,4.012918815,3.975152756
SIMC1,7.9426947,7.883309637,7.992739295,8.053106284,8.249826456,7.925444355,7.732047623,7.999809176,8.069365891,7.903919224,7.807166124,7.729850804,7.056323481,7.311965547,7.51139059,7.013570648,7.25454129,7.096475686
ARL10,9.881873034,9.918193636,9.694990785,10.00416323,9.646301815,9.948473867,9.921871427,9.734692278,9.463905133,9.995497387,9.951311116,9.374559045,9.419737248,9.283142895,9.388722332,8.700361719,9.153972384,9.504393542
HIGD2A,9.881873034,9.918193636,9.694990785,10.00416323,9.646301815,9.948473867,9.921871427,9.734692278,9.463905133,9.995497387,9.951311116,9.374559045,9.419737248,9.283142895,9.388722332,8.700361719,9.153972384,9.504393542
RNF44,6.975123798,7.237100334,7.2606736,7.05541809,6.992563271,7.081910998,7.026635059,6.97581254,6.924938373,6.979105019,6.830500738,6.822004802,6.780439027,6.895811857,7.025970677,6.623900758,6.657413302,6.907375238
GPRIN1,7.804760144,8.01245199,7.652952835,7.870676364,7.421009627,7.92534286,7.846006966,7.685432579,7.332969261,7.786353995,7.731805724,7.578096012,7.506859761,7.457818253,7.452753781,7.282510728,7.122377374,7.406179099
TSPAN17,9.391642258,9.443389904,9.007200793,9.314308465,9.07875102,9.656433729,9.307157013,9.329261096,9.306558487,9.218743709,9.077135772,9.137159703,8.74632732,8.951881412,8.942427458,8.309702073,8.536059235,8.835200096
AC113391.2,6.384787844,6.452939987,6.804217169,6.480827446,6.30712707,6.372204823,6.599939086,6.500321803,6.542231214,6.434967095,6.389712841,6.453761445,6.602134005,6.444765607,6.421137193,6.149928922,6.20919579,6.128134546
RAB24,6.644430874,6.716785386,6.298748531,6.595788454,6.33093902,6.641768982,6.632643101,6.605342772,6.404288859,6.576199819,6.7083104,6.268608102,6.739077884,6.491291472,6.450001456,7.315817331,6.984539154,7.427207843
MXD3,6.644430874,6.716785386,6.298748531,6.595788454,6.33093902,6.641768982,6.632643101,6.605342772,6.404288859,6.576199819,6.7083104,6.268608102,6.739077884,6.491291472,6.450001456,7.315817331,6.984539154,7.427207843
PRR7-AS1,5.485814209,5.549355753,5.617758686,5.512192091,5.403824653,5.508167275,5.511488357,5.572338832,5.299122249,5.368278413,5.394258056,5.450718809,5.460289621,5.45707236,5.308798129,5.299615424,5.260089398,5.337599044
LINC02193,6.412151242,6.099962583,6.309270918,6.39924302,6.640421897,6.181008447,6.077352375,6.607836191,6.931914116,6.529441394,6.463092527,6.842864905,6.499674833,7.095762374,6.951867681,7.193625311,7.348895696,6.89397488
FAM193B,7.019972696,7.118747169,7.028720552,7.00857582,7.2207769,7.073206808,6.904282731,7.054420732,6.869060535,6.934596989,6.938097425,6.874571881,6.690211089,6.912209831,6.877249174,6.834594094,6.726886916,6.845555874
AC139795.1,7.9426947,7.883309637,7.992739295,8.053106284,8.249826456,7.925444355,7.732047623,7.999809176,8.069365891,7.903919224,7.807166124,7.729850804,7.056323481,7.311965547,7.51139059,7.013570648,7.25454129,7.096475686
AC106795.1,10.22689155,10.14148891,9.903011748,10.27130743,9.896053549,10.24092762,10.21035656,10.27341117,10.01431315,10.3616762,10.25809178,9.866717641,9.864439394,9.575564713,9.45872777,9.531337323,9.348120429,9.677066984
HNRNPAB,10.78251166,10.60230745,10.77856203,10.82292871,10.9740225,10.67053774,10.82971868,10.81222869,10.82824769,10.99985789,10.90489809,10.86705244,10.44679768,10.27056445,10.10170762,10.76153958,10.44866556,10.41854076
AC136604.2,6.613673397,6.540224886,6.564632103,6.47711899,6.513488673,6.370998707,6.658820529,6.537827075,6.530036359,6.457152185,6.464995887,6.609523716,6.372164641,6.349637895,6.199325908,5.943994954,6.268482857,6.235338066
MTRF1L,7.02604957,6.752592214,7.258999898,6.952712183,7.683176206,6.762358903,6.618835806,7.046428964,7.558313066,7.246912249,7.057240866,7.340152502,7.789716608,8.171669258,8.16324033,8.335762394,8.551638608,7.797730332
CTC-338M12.4,5.520128871,5.473967275,5.744457257,5.282045688,5.607936567,5.213683861,5.496298024,5.45351565,5.718149103,5.603169635,5.315982196,5.480117224,5.098531898,5.234632923,5.311476481,5.044235479,5.145752336,5.31124363
TRIM52-AS1,5.520128871,5.473967275,5.744457257,5.282045688,5.607936567,5.213683861,5.496298024,5.45351565,5.718149103,5.603169635,5.315982196,5.480117224,5.098531898,5.234632923,5.311476481,5.044235479,5.145752336,5.31124363
AC138035.2,6.412151242,6.099962583,6.309270918,6.39924302,6.640421897,6.181008447,6.077352375,6.607836191,6.931914116,6.529441394,6.463092527,6.842864905,6.499674833,7.095762374,6.951867681,7.193625311,7.348895696,6.89397488
EMBP1,9.0369283,8.729131784,9.390394666,8.825887627,9.51489145,8.862362716,8.644429836,9.008838559,9.609465174,9.228690052,9.06196641,9.148034792,8.5211936,8.484362377,8.47914701,8.458955821,8.60597068,8.126837481
U3,4.803064986,5.046407745,4.927124621,4.832215614,4.606418618,4.843246119,4.957905896,4.803404508,4.927304436,4.825628049,4.789221357,4.643303329,5.176019662,4.949210793,5.100791109,4.720854331,4.9456246,4.765080454
DLL1,6.799916932,6.872962161,6.49825691,6.715766779,6.403366963,6.876114261,6.648951792,6.69480852,6.412951697,7.035639416,7.019476675,6.591560345,7.522188742,7.129804877,7.227470122,7.972409751,7.450054367,8.158625597
FAM120B,7.087058477,6.934135119,7.363456139,7.060014045,6.721752879,7.194178863,6.808206172,7.004207207,6.808227908,7.067528204,6.971168796,6.521857883,6.911266008,6.87163712,6.99455667,7.593139903,7.300721773,7.325877654
HCG15,5.197827403,4.89289601,4.901524175,4.782082795,5.15470029,5.205961659,5.030849484,4.985225346,4.867255863,4.97833219,5.061528692,4.838927901,4.675491401,4.45687908,4.569107842,4.64099552,4.570863873,4.61055657
BX927167.6,5.197827403,4.89289601,4.901524175,4.782082795,5.15470029,5.205961659,5.030849484,4.985225346,4.867255863,4.97833219,5.061528692,4.838927901,4.675491401,4.45687908,4.569107842,4.64099552,4.570863873,4.61055657
AL929561.9,5.197827403,4.89289601,4.901524175,4.782082795,5.15470029,5.205961659,5.030849484,4.985225346,4.867255863,4.97833219,5.061528692,4.838927901,4.675491401,4.45687908,4.569107842,4.64099552,4.570863873,4.61055657
BX248109.4,5.197827403,4.89289601,4.901524175,4.782082795,5.15470029,5.205961659,5.030849484,4.985225346,4.867255863,4.97833219,5.061528692,4.838927901,4.675491401,4.45687908,4.569107842,4.64099552,4.570863873,4.61055657
CR759835.4,5.197827403,4.89289601,4.901524175,4.782082795,5.15470029,5.205961659,5.030849484,4.985225346,4.867255863,4.97833219,5.061528692,4.838927901,4.675491401,4.45687908,4.569107842,4.64099552,4.570863873,4.61055657
AC237298.1,9.741843475,9.269697062,9.033922822,9.570984353,9.780596673,9.304877431,9.264505407,9.587745639,9.647098157,9.503029437,9.684870807,9.112999056,8.982894474,8.038115833,8.665832665,9.072848971,8.867505385,8.782016675
AL662796.1,4.276972742,4.157446055,4.630729592,4.229111899,4.359369414,4.137970936,4.349081531,4.166558915,4.017227188,4.280414177,4.235355105,4.186125153,4.17032424,4.071652911,4.017376082,3.776698435,4.020325013,3.911453434
AL662865.6,5.197827403,4.89289601,4.901524175,4.782082795,5.15470029,5.205961659,5.030849484,4.985225346,4.867255863,4.97833219,5.061528692,4.838927901,4.675491401,4.45687908,4.569107842,4.64099552,4.570863873,4.61055657
CR759957.4,5.197827403,4.89289601,4.901524175,4.782082795,5.15470029,5.205961659,5.030849484,4.985225346,4.867255863,4.97833219,5.061528692,4.838927901,4.675491401,4.45687908,4.569107842,4.64099552,4.570863873,4.61055657
HLA-F-AS1,5.467452734,5.515280014,5.529495825,5.4740336,5.720449323,5.658119665,5.64999201,5.563933691,5.349079769,5.512479719,5.506545067,5.564941977,5.449334591,5.344033692,5.251932213,5.158842337,5.385280999,5.191322543
IFITM4P,7.359690967,7.26026934,6.92402103,7.218567105,7.321341128,7.171512762,7.275957302,7.050620145,7.193322688,7.350178248,7.100460134,7.221099144,6.76388731,7.022334667,6.955928886,5.916360792,6.761708013,6.782029328
HLA-V,4.97987161,5.221893061,5.427274652,4.949340228,4.956125378,5.023980722,5.160382318,5.002515131,5.020626298,4.954077289,4.871923343,5.003721732,5.093805417,4.96739796,4.975081921,4.794723844,4.874278148,4.951303681
HCG18,6.932381957,6.853223006,6.901794351,6.933322154,6.902239526,6.87335716,6.817399374,6.905074036,7.045112861,6.882529085,6.84256896,6.92363117,6.730399611,6.900797706,6.987032232,6.545710605,6.708391239,6.5728826
ATAT1,7.049854575,7.128820646,7.425654771,7.140953813,7.508042379,7.155061654,6.992616909,7.170071579,7.453438008,7.015002182,6.931897695,7.014078125,6.369556111,6.947857871,6.853966284,5.991296216,6.513347562,6.266516938
PPP1R18,9.233930262,9.181955919,8.666036243,9.250035501,8.474082663,9.222545334,9.156676952,8.95235812,8.762543611,9.162847732,8.78640384,8.405007288,8.257777104,7.997271794,8.481262791,7.583564647,7.960037763,8.587677815
NRM,9.233930262,9.181955919,8.666036243,9.250035501,8.474082663,9.222545334,9.156676952,8.95235812,8.762543611,9.162847732,8.78640384,8.405007288,8.257777104,7.997271794,8.481262791,7.583564647,7.960037763,8.587677815
TUBB,12.04812708,11.98920975,11.79804895,12.07834181,11.85477176,11.98564325,11.99266703,11.98942578,11.87922239,12.00682796,11.94622833,11.71157251,11.49971928,11.31387671,11.242047,11.11726093,11.15816481,11.5289152
MICB,8.104697936,8.02362861,7.977327849,8.138146989,7.857097712,8.034098681,8.113284255,8.019873014,7.973519962,8.102534136,8.037513549,7.859053615,7.320718663,7.234464607,7.230074589,7.146494152,7.171573662,7.327231373
TRBV4-1,5.238745657,5.796123827,5.928361713,5.372526964,5.415064103,5.446255059,5.681699481,5.603777471,5.843505798,5.326584275,5.313282027,5.649850458,5.719213368,5.993297055,5.920611191,5.459380917,5.271882749,5.451286187
TRBV6-1,3.833393213,3.954887316,4.018872166,3.95272624,4.017558052,3.706710048,4.171526558,3.992194032,4.13374492,4.029940377,3.843682342,4.199263849,4.262388732,4.266940736,4.19395671,3.9677597,3.9677597,3.867523359
BX571801.1,5.673206107,5.709083734,5.825719397,5.65977391,5.823339156,5.643902904,5.541459267,5.617600435,5.800542261,5.780689024,5.803738238,5.804656304,6.063145543,6.046792838,6.358108518,6.312089437,6.535431137,5.962809003
CR847861.1,5.673206107,5.709083734,5.825719397,5.65977391,5.823339156,5.643902904,5.541459267,5.617600435,5.800542261,5.780689024,5.803738238,5.804656304,6.063145543,6.046792838,6.358108518,6.312089437,6.535431137,5.962809003
HSPA1A,10.72711529,10.72592152,10.2182361,10.73046517,10.0692746,10.82168536,10.61946732,10.64965609,10.1548115,10.775626,10.77558814,10.02873879,9.668361742,9.43421372,9.468609812,9.546328983,9.248743973,9.908593825
