"","GSM4731601","GSM4731602","GSM4731603","GSM4731604","GSM4731605","GSM4731606","GSM4731607","GSM4731608","GSM4731609","GSM4731610","GSM4731611","GSM4731612","GSM4731613","GSM4731614","GSM4731615","GSM4731616","GSM4731617","GSM4731618"
"GRHL1",7.314533454,7.199881749,7.442941032,7.23594051,7.404697446,7.338405003,7.040352589,7.328961023,7.399426137,7.438668084,7.494666915,7.496371028,8.072191639,8.165416486,8.358757651,8.510540529,8.477618437,8.264589578
"EHD3",7.030425172,7.120563587,6.976918752,7.064292797,7.241595,7.07441368,6.994700739,7.163515771,7.278620525,7.000646675,6.870707211,7.066128641,6.395199661,6.824392619,6.664244423,5.957922993,6.29653322,6.358891168
"CRIM1",6.817112087,6.742364744,6.885126911,6.817089377,6.80831292,6.803742074,6.631019073,6.918656866,6.823048661,6.823378497,6.731629744,6.714256873,7.27333821,7.341109124,7.40625181,7.932943567,7.534356238,7.694064016
"FOXN2",7.530499067,7.277452624,7.862063418,7.437706782,7.939644456,7.368830386,7.244792854,7.491138526,7.976886884,7.506828435,7.600315514,7.853664281,7.691978119,8.195639944,8.146309789,8.28853025,8.800443903,8.125977884
"PNO1",7.037374939,6.781003549,6.885177324,7.04919239,7.196443427,7.081368175,6.846177837,7.047803485,7.154500241,7.253643375,7.237778447,7.256891942,7.936192281,7.959970446,7.723528261,8.193569016,8.02122045,7.97692915
"ANTXR1",6.536324724,6.579910656,6.595467265,6.634019835,6.772554474,6.555255629,6.478899274,6.651562918,6.72414928,6.328318953,6.302869978,6.531451473,5.75698092,5.901658514,5.770106551,5.337780573,5.803750341,5.642576435
"GMCL1",7.128133702,6.839421419,7.462644805,6.995937119,7.562544058,6.953422439,6.784334306,7.307405346,7.503768215,7.211908913,7.222236873,7.431991886,5.897866473,6.494949106,6.398842594,6.377005337,6.422709355,5.691660079
"OR7E91P",5.703691376,5.837861052,6.084879841,5.60602713,6.005882079,5.745340137,5.463482544,6.071538767,6.227757788,5.620807623,5.66326159,5.467619801,6.222774959,7.231463447,6.957199895,6.514465832,6.820242961,6.915221256
"GCFC2",5.25181363,4.871678359,5.486682931,5.02389544,5.561546732,5.167881036,4.878119298,5.303793288,5.471228565,5.296280228,5.340938402,5.421364138,5.657915982,5.99820528,6.049974352,6.5234442,6.287767856,5.760009909
"PTCD3",7.367857418,7.038574274,7.316925844,7.199053657,7.399451284,7.223359089,7.120157631,7.386687996,7.469191395,7.633891822,7.587670287,7.498415916,7.987678859,7.931259738,8.006443956,8.267602673,8.101556978,7.881525401
"KDM3A",6.973993556,6.83224395,6.837133067,6.828717051,7.003484165,6.881960872,6.669832048,7.054354553,7.001105816,6.979124676,6.989089139,7.023728016,7.589722117,7.601123719,7.696982441,8.325652445,8.034368398,7.726054299
"RNU2-63P",5.897770943,5.5147511,5.699863519,5.85413598,5.950634381,5.52654548,5.858082126,5.819934717,5.705194933,6.172672268,5.907649978,5.764203047,4.883765599,5.160733217,4.90911079,4.442568496,4.445493893,4.708808636
"KRCC1",7.263161306,7.053009917,7.393920036,7.3229071,7.751351972,7.170272316,7.080233595,7.322125743,7.727171671,7.588047815,7.409697911,7.693713191,7.950263377,8.055159618,8.259586351,8.666924109,8.782494579,8.141580084
"EIF2AK3",7.641325954,7.387797009,7.515466005,7.538884668,7.692695336,7.50006775,7.379211898,7.66415362,7.681319464,7.722765445,7.683786538,7.587610078,8.168900072,8.060731432,8.210724549,9.1768522,8.775704382,8.588166612
"ZC3H6",6.496822912,6.174870355,6.707254198,6.355335235,6.908407862,6.345356064,6.030632812,6.6061353,6.844547616,6.736593516,6.743963364,6.937437317,7.301266375,7.625000406,7.85115321,8.134843653,8.293693952,7.791763233
"INHBB",8.074094852,7.846691932,8.421366659,7.995578275,8.334854863,8.035655507,7.716208653,7.963057002,8.146955723,8.35567018,8.226455327,8.07554846,9.241315144,9.398169116,9.446477047,10.38124293,10.21564756,9.814831026
"NIFK",8.17760558,8.034006108,8.516535651,8.239016248,8.560582831,8.196862713,8.173417429,8.249881031,8.595613718,8.559415214,8.53176645,8.830092826,9.368181246,9.44496825,9.368614347,9.533260238,9.600097061,9.323895241
"MGAT5",8.623384274,8.466714242,8.481025497,8.597760477,8.374460742,8.67917007,8.414136484,8.614782368,8.596318509,8.575548661,8.557585218,8.168590333,7.720932188,7.751106302,7.631836925,7.548758674,7.319930194,7.379635473
"CCNT2",7.469825833,7.144352715,7.75924748,7.398194526,8.096573489,7.315895556,7.14472215,7.607560997,8.069669873,7.625593513,7.612388371,8.076506084,8.032053186,8.463932541,8.58637594,8.580752372,8.990515457,8.37004384
"RAB3GAP1",7.502562295,7.212322188,7.466312911,7.359026381,7.550843412,7.500726177,7.186455721,7.603089529,7.756961773,7.777392665,7.750457928,7.750442928,8.187076932,8.119897092,8.385358879,8.775582458,8.598578251,8.324038009
"KYNU",6.900476425,6.621245894,7.082270842,6.808262073,7.258806931,6.795710358,6.68119415,6.986722378,7.132319799,7.310367986,7.372469551,7.274597986,7.804154658,7.810384505,7.971046879,8.60456618,8.581442426,8.37824208
"ACVR2A",6.834075051,6.596617527,6.977131509,6.703976933,7.153797142,6.561489929,6.514416458,6.892876746,7.194983941,6.996964113,6.895383348,7.227223345,7.366423932,7.717304357,7.777961062,7.89762174,8.10112617,7.552396488
"EPC2",7.78711914,7.552085834,7.908755748,7.69656926,8.184676088,7.605897216,7.481838048,7.778261893,8.056858286,7.814593296,7.917638728,8.210701281,8.238291347,8.545598654,8.512825767,8.90718199,8.748932649,8.283970909
"PRPF40A",8.37142045,8.146712895,8.517334371,8.377183297,8.74444675,8.351953777,8.243634078,8.399249713,8.719343705,8.637824587,8.581760115,8.845268936,8.977797655,9.205021208,9.096338417,9.534426115,9.4004987,9.046734324
"MARCHF7",9.107091743,8.844407723,9.307165369,9.060964629,9.714066535,8.967301225,8.93021633,9.17997336,9.587787709,9.363403745,9.33523197,9.659154024,9.857994467,10.10257154,10.07202887,10.30014736,10.5036149,9.848121195
"RBMS1",6.617950957,6.390701117,6.681975846,6.537363514,6.923661983,6.574106682,6.332743916,6.592728165,6.821702243,6.445849867,6.499565939,6.630871929,7.037493749,7.31169689,7.381967234,7.7711547,7.915793509,7.466706329
"RNA5SP109",4.117025845,4.255811014,4.421711529,3.937027293,4.287995847,3.981657631,3.919208265,4.240283739,4.53540158,4.512590211,4.752794812,4.450862127,3.501556571,3.346447446,3.441067187,3.111967889,3.348986476,3.312207752
"STK39",7.843387353,7.675232897,7.788796193,7.852997895,7.906210239,7.616947537,7.58922457,7.799381672,7.956355992,8.040272479,7.976073743,8.180286666,8.589529663,8.884868308,8.917543612,9.053658809,9.09858016,8.662355975
"FAM114A1",7.190880503,7.079081895,7.137141134,7.166795309,7.35656602,7.195069217,6.992475856,7.208035843,7.267034748,7.016495731,7.018859112,6.958465095,6.226923219,6.557645173,6.553331752,6.468965594,6.612782681,6.215418355
"KLHL5",7.035276617,6.8090918,7.121573771,6.995522402,7.115396021,6.932950642,6.774123419,6.966118521,7.163556649,7.020483607,6.918966694,6.877242194,7.093914444,7.328647008,7.294844485,8.04332431,7.885285011,7.533580841
"AC079921.2",4.907046266,4.522453129,4.65183865,4.557448861,4.830141112,4.301623033,4.644896183,4.866392233,4.452725518,4.622107363,4.693885258,4.399167877,4.889202445,4.696385645,4.818069977,6.1683058,5.72707295,5.41096498
"DANCR",6.794357033,6.702769676,6.616776661,6.797472776,6.610641026,6.936959216,6.593554946,6.791250051,6.473080094,6.811453151,6.746812755,6.308319438,6.124597668,5.969530227,5.953283722,5.557413282,5.794544845,5.991703197
"MIR4449",6.794357033,6.702769676,6.616776661,6.797472776,6.610641026,6.936959216,6.593554946,6.791250051,6.473080094,6.811453151,6.746812755,6.308319438,6.124597668,5.969530227,5.953283722,5.557413282,5.794544845,5.991703197
"LMCD1",5.626081368,5.553287047,5.877916513,5.578389375,5.623658851,5.573044078,5.564424946,5.663410684,5.637632031,5.563622251,5.633283637,5.577360071,7.156531828,7.12307643,7.047615514,7.565132498,7.610820931,7.767274365
"RAD18",7.464133073,7.088484501,7.57601657,7.267720634,7.970841171,7.216253148,6.877659547,7.227988925,7.675795969,7.087614662,7.069952579,7.08949384,6.644683465,7.27637921,6.786131742,6.673829023,6.702178144,6.146285412
"AC104794.3",4.73403845,4.582841533,5.240284814,4.865950813,4.876832352,4.655136394,4.837033838,4.93638417,4.691027889,4.937504369,5.014486359,5.000499406,5.586068675,4.825084989,5.260504513,5.828688923,5.722148606,5.351356206
"KCNS3",5.93077011,6.246375046,6.007889667,5.925058887,5.694881524,5.917255933,5.944795227,6.351248334,5.662015199,5.7830119,5.607682538,5.332111818,4.907728305,5.576185688,5.2729409,4.775260058,4.876509836,4.914410023
"SH3BP5-AS1",6.480409812,6.284322366,6.644155037,6.301854993,6.627189678,6.361923007,6.178823169,6.586198443,6.644103919,6.417020654,6.502995483,6.497724155,6.669665184,7.165121,7.264444344,7.551875554,7.541508521,7.227142238
"BTD",6.391980943,6.291223119,6.303289083,6.297942807,6.400224257,6.510227593,6.18358225,6.401883075,6.265946413,6.098266762,6.141701159,5.962833233,5.515708888,5.603352882,5.69134416,5.495108217,5.387691374,5.553033315
"NGLY1",4.531915335,4.171114186,5.234913647,4.450790536,4.906394739,4.571364091,4.178165523,4.579833824,5.314197667,4.575240131,4.901164485,5.017823585,5.668911943,5.399035798,6.006489644,6.517011353,6.293664619,5.681535526
"TGFBR2",5.647111818,5.577432791,5.672182301,5.28305485,5.476315804,5.427088486,5.193905162,5.763976836,5.343660504,5.350353199,5.43667002,4.8817568,5.954891488,5.971582891,6.215917008,6.545496338,5.934658714,6.489482062
"ZNF512",6.321752658,6.206083372,5.967863697,6.312916373,6.427661439,6.26741288,6.136403728,6.414916561,6.281042132,6.389121333,6.350211557,6.25828732,5.687285611,5.713064198,5.712938659,5.539027917,5.600673756,5.467818128
"AC074091.2",6.321752658,6.206083372,5.967863697,6.312916373,6.427661439,6.26741288,6.136403728,6.414916561,6.281042132,6.389121333,6.350211557,6.25828732,5.687285611,5.713064198,5.712938659,5.539027917,5.600673756,5.467818128
"KLHL18",5.905684184,5.619927201,5.246580711,5.473873606,6.142896238,5.284634983,5.307891725,5.778601647,5.77718334,5.887068817,5.885213808,5.973350666,6.480472858,6.347027635,6.806877357,7.269910415,7.116070674,6.707075723
"AC104447.1",5.905684184,5.619927201,5.246580711,5.473873606,6.142896238,5.284634983,5.307891725,5.778601647,5.77718334,5.887068817,5.885213808,5.973350666,6.480472858,6.347027635,6.806877357,7.269910415,7.116070674,6.707075723
"SPTBN1",9.923164029,9.774974286,9.809736311,9.881534005,10.06764093,9.914655925,9.805916683,9.96714382,10.17943205,10.11532998,10.08222833,10.18539618,10.89673592,11.0152154,11.01141316,10.83030667,11.14253315,10.99624575
"VRK2",8.218033078,7.814477322,8.544331376,8.050037382,8.736755738,8.088710491,7.863125904,8.165916219,8.69477347,8.350370105,8.391793196,8.854574623,8.853847968,9.293724809,9.157646334,9.366152605,9.615589619,8.988604279
"DCP1A",6.412626038,6.338937421,6.297646603,6.381722061,6.243558909,6.487661557,6.174657577,6.374032611,6.247007392,6.451561115,6.590736573,6.268066056,6.9776908,6.885943432,7.159817553,7.567333888,7.346636435,7.259247163
"PRICKLE2-AS3",3.705614097,3.413427763,4.176755599,3.566796036,3.944885667,3.686435125,3.555744181,3.56356992,3.824571052,3.482141246,3.531592457,3.732170014,4.006400546,4.694887754,4.228802913,5.189848377,5.364736007,4.67524374
"KBTBD8",4.895172133,4.347798676,5.219799998,4.759382183,5.014694985,4.638769012,4.433494782,4.682765535,5.219149219,4.892016252,4.810074714,4.948611366,5.552915366,5.757821346,5.946224008,6.176956072,6.077886352,5.510406025
"PEBP1P2",8.801093724,8.688136366,8.223390141,8.912316305,8.275868406,8.797662126,8.755233078,8.83944666,8.084447893,8.916813256,8.689293879,7.992747547,7.634953845,7.602936846,7.284087909,6.72841863,7.253576966,7.519123075
"RETSAT",8.801093724,8.688136366,8.223390141,8.912316305,8.275868406,8.797662126,8.755233078,8.83944666,8.084447893,8.916813256,8.689293879,7.992747547,7.634953845,7.602936846,7.284087909,6.72841863,7.253576966,7.519123075
"ZNF654",7.786228472,7.46194025,8.121534572,7.620416019,8.411548344,7.658863783,7.406970116,8.036854656,8.253183442,7.928784658,7.972070394,8.270012748,7.965382152,8.433558979,8.66359483,9.134596813,9.405664493,8.521441533
"CRYBG3",5.54759146,5.227478837,5.855579687,5.45545831,5.853782477,5.453505698,5.462368876,5.573256861,5.613348166,5.623171101,5.746854524,5.899405111,6.289048575,6.512103465,6.551686407,6.769676575,7.292236764,6.844904026
"DZIP3",6.296107956,6.163746272,6.600542926,6.284721965,6.672144733,6.188183029,6.105598842,6.422588047,6.861177028,6.142231759,6.099938274,6.787011007,6.597667443,7.030987559,6.981772766,7.131420735,7.698443327,7.050012353
"AC079447.1",5.672939235,5.590819788,5.542156584,5.726207122,5.747843638,5.676459935,5.513602845,5.724032545,5.863808739,5.76335208,5.700156956,5.719051217,5.137045689,5.261869432,5.082459864,4.917651951,4.842661138,4.887127725
"C2orf15",5.672939235,5.590819788,5.542156584,5.726207122,5.747843638,5.676459935,5.513602845,5.724032545,5.863808739,5.76335208,5.700156956,5.719051217,5.137045689,5.261869432,5.082459864,4.917651951,4.842661138,4.887127725
"RGPD3",7.241248716,7.035241257,6.581175455,7.139623736,7.536138114,7.068919492,6.832118274,7.267542982,7.862761548,7.222579834,7.116224121,7.868563465,7.567762912,7.800636027,7.743818941,8.528989159,8.199264043,7.761425422
"RGPD4",6.554184139,6.230414024,6.422348012,5.975834708,6.891484175,6.477988003,5.740602639,6.521341908,6.036451866,6.375143122,6.300986152,6.371772507,6.793535808,7.100021544,7.15670108,8.474920276,7.881405185,7.384337638
"DTX3L",7.355357838,6.950001818,7.041858916,7.028809379,7.507816164,7.030966275,7.067793283,7.256724664,7.287925749,7.61869288,7.44941834,7.569387349,7.747657887,7.832999296,7.884194018,8.2270391,8.523407438,8.001119329
"AC079753.1",5.162208312,5.259904242,5.139486488,5.211164789,5.420670283,5.166117707,5.168043813,5.132645466,5.129060706,5.089955092,5.106094315,5.076419472,5.893971654,5.87517231,5.979111278,6.425328667,6.369917069,6.314879726
"ALG1L2",5.357109528,4.933974588,5.161225103,4.962940387,5.090641872,5.113308488,4.699967874,4.983757325,5.390107923,5.158770815,5.385802938,5.143919296,3.887650179,4.670042058,4.094761925,4.285683254,4.037759758,4.320975538
"ZBTB38",7.7761127,7.560429651,8.279959058,7.742325012,8.065433101,7.84768963,7.605384925,7.93664267,8.137086522,7.715086906,7.632144019,8.272292867,8.046020424,8.401674184,8.386478847,8.546717105,9.146093289,8.824099758
"PLS1",6.894591044,6.576503925,7.035002877,6.775254993,7.080368157,6.78069931,6.678295197,6.883242697,7.160268356,7.049864267,6.993127052,7.037114638,7.78913674,7.899985045,7.814023343,8.512616728,8.625305162,8.265870603
"TRPC1",5.289890564,5.162872957,5.315077252,5.333259323,5.510554028,5.105333145,4.944104365,5.372088408,5.57049166,5.258906081,5.345344466,5.396225658,5.772870323,6.071654036,5.864393606,7.207217713,7.209670639,6.497426201
"U2SURP",7.816990966,7.517130405,8.121357647,7.821644909,8.221736607,7.641847442,7.634224558,7.94392361,8.246729323,8.067830696,7.983459448,8.460574188,8.808727949,8.939448887,8.936687161,8.961131932,9.162422277,8.503608386
"AC093001.1",6.261724902,6.207462112,6.03659903,5.970535331,6.418064951,6.173464845,6.045349111,6.286292277,5.189781911,5.515558528,5.696643995,5.446875121,5.208625243,5.018446612,4.907320601,4.899803829,4.949719298,5.066983687
"AC016682.1",3.202025394,3.133633531,3.660407893,3.202753785,3.263524521,3.112486228,3.001770371,2.962115787,3.106785099,2.964135143,3.001987268,3.413511325,3.558227553,4.018826013,3.832524947,4.165991922,5.005340233,4.485265398
"MBNL1",8.585451116,8.448476097,9.028045574,8.57249071,8.92369206,8.581718879,8.430642607,8.662018949,9.087762965,8.882541238,8.849183078,9.228968735,9.258389975,9.601921724,9.611977611,9.456165089,9.890256894,9.434915273
"RAP2B",7.170230143,7.336068321,7.241840709,7.215441351,7.206640503,7.267915827,6.965046865,7.210042753,7.200438199,7.128051206,7.135359696,6.900814992,8.142697124,7.654656315,7.78711175,9.08681199,8.308222423,8.436116403
"TIPARP",6.588577953,6.635649353,6.450496718,6.612914304,6.36211615,6.756827083,6.512444751,6.625166079,6.591781091,6.627794768,6.658287135,6.436814816,6.86482117,6.91159536,6.990942528,7.332918935,7.389837746,7.413703814
"SMC4",3.685650617,3.625250847,4.448093015,3.558656107,3.637781387,4.240783768,3.214257384,3.839967905,4.319582096,4.109247002,4.015640093,4.246693623,4.22628424,4.420927802,4.503475058,5.457806879,4.926356258,4.946535642
"MIR15B",3.685650617,3.625250847,4.448093015,3.558656107,3.637781387,4.240783768,3.214257384,3.839967905,4.319582096,4.109247002,4.015640093,4.246693623,4.22628424,4.420927802,4.503475058,5.457806879,4.926356258,4.946535642
"MIR16-2",3.685650617,3.625250847,4.448093015,3.558656107,3.637781387,4.240783768,3.214257384,3.839967905,4.319582096,4.109247002,4.015640093,4.246693623,4.22628424,4.420927802,4.503475058,5.457806879,4.926356258,4.946535642
"ARL14",3.648218644,3.791937877,4.587065017,3.601408514,4.294035536,3.745470645,3.866089527,3.826170767,4.148996057,3.684466168,3.627147224,4.279696127,4.370658476,4.769769801,4.560662478,5.152303056,5.477697111,4.944470462
"PPM1L",5.300551559,5.346041303,5.595906506,5.091775491,5.548194889,5.280532031,5.275937935,5.678048297,5.272523357,5.632100184,5.744526208,5.807850762,5.925761687,5.986642447,6.209017346,7.112853897,6.908574319,6.095797732
"BAZ2B",6.81479541,6.594512019,7.240036923,6.681247555,7.412058826,6.601628486,6.48401505,6.841119125,7.297220891,6.924039339,6.973512764,7.350111573,7.304783791,7.729021154,7.775109413,8.176219946,8.357751005,7.619127158
"LINC02067",5.06607734,5.352386085,5.677359774,5.1963731,5.719618914,5.594375697,5.131998316,5.408537399,5.678580529,5.23441787,5.343221405,5.58248647,5.721214634,6.163789183,5.889522822,6.664867626,6.357088578,5.978899953
"MYNN",7.431892961,7.006246901,7.653851715,7.244641392,7.76803609,7.311082454,6.879180581,7.458788942,7.814020526,7.705084903,7.742869105,7.990404437,8.511275737,8.681576741,8.663918313,9.011070477,8.907005717,8.329019553
"PHC3",6.906003627,6.323557494,7.093176367,6.964286651,7.800215071,6.820669238,6.617348886,7.064439032,7.647804966,7.258949628,7.472876295,8.074327582,8.084972657,8.512920886,8.365229631,9.201242645,8.984874529,8.108735652
"TNIK",4.904874475,4.814512491,4.379519323,4.715069957,4.954618465,4.938794297,4.578557662,4.866678254,4.773740422,4.93762039,4.957037253,4.533139079,5.379619128,5.499189411,5.740762074,6.127309317,6.20430265,5.856585326
"FNDC3B",7.470527252,7.414563146,7.822317571,7.501463206,7.985850389,7.431166065,7.359656867,7.531945145,7.805979835,7.66857011,7.552853976,7.848309194,8.579713709,8.938419597,8.912998407,9.080458638,9.514811918,9.157257352
"ECT2",8.672108176,8.464947958,8.581991873,8.744430766,9.027571229,8.50317304,8.627850386,8.713071035,9.099939846,8.991610227,8.875984112,9.223993287,9.374326534,9.477338904,9.419969092,9.693059777,9.75356267,9.486842442
"MRPL47",7.698267308,7.364788064,7.73637724,7.790578267,8.014259314,7.520326339,7.429713266,7.689618034,7.853004638,8.206304877,8.147223377,8.177957805,8.636092488,8.724201188,8.702154216,8.78181278,8.7575115,8.480347741
"LIPH",5.727452206,5.352437941,5.594786001,5.573347157,5.619092615,5.518451097,5.39596366,5.779609877,5.591841983,5.523729882,5.628588354,5.333478391,5.884356335,5.950572299,6.059671145,6.888612111,7.130213424,7.152877903
"LPP",7.76354716,7.426623693,7.218031001,7.437818348,7.776747477,7.52666695,7.242838677,7.771643477,8.026378694,8.025642034,8.102446292,8.040334508,8.621956318,9.115746114,8.699077763,9.486606044,9.293908665,9.044118089
"CWC22",8.102435305,7.746947046,8.559925174,8.08617595,8.783692056,8.073778944,7.834835433,8.219846277,8.712748445,8.29909791,8.26974338,8.949109567,8.937527213,9.486409992,9.440579571,9.170442522,9.798633124,8.98058239
"HES1",8.178063647,7.891086669,7.383024146,8.034973387,8.020908733,7.921463768,7.796907199,8.250731761,8.11360297,8.371950358,8.31507001,8.096098782,9.707491622,9.773748342,9.633708493,10.10672651,10.44272356,10.33290558
"FAM43A",7.637811565,7.857893623,6.776954953,7.653056435,7.09753687,7.860491571,7.559248231,7.454596091,7.233894734,7.834815788,7.732289978,6.785704763,8.712011505,8.42769271,8.319194664,8.872737169,8.554221174,9.625498219
"TFPI",3.940912612,3.698328831,4.035658442,3.606002381,4.176336601,3.636676127,3.410775065,3.795566209,4.357008934,4.058616377,3.687896883,4.365186802,5.963621518,6.879243567,6.767589386,7.102167939,7.620978211,7.008764369
"LRCH3",6.203405719,6.019634396,6.316847771,6.071811317,6.252383284,6.161105888,6.068733414,6.26007005,6.595274951,6.690168277,6.586379154,6.608882011,6.558887227,7.054082902,7.264712448,7.451409757,7.348320833,6.834980324
"STK17B",5.982206167,5.744575149,6.334136603,6.001678662,6.381083904,6.062565533,5.800941918,6.065322267,6.350981365,6.256533263,6.225232259,6.359007457,6.869380338,6.992410331,7.168192682,7.730674054,7.774277486,7.548199677
"HECW2",6.978825966,6.729879889,7.053912336,6.895996193,6.913087515,6.885684823,6.669417037,6.931262801,7.038981551,6.924699074,6.997930691,6.971713591,7.474572367,7.541988542,7.656898106,8.135457967,7.932920675,7.869282485
"TYW5",6.28467979,5.736449848,6.366776185,6.153616578,6.556153528,5.936055337,6.008526433,6.236477098,6.457272516,6.422041133,6.320037161,6.363127935,6.84480685,7.021197863,7.060351575,7.325186101,7.548036991,7.065867972
"CLK1",6.806496161,6.427849229,6.764598032,6.660139948,6.909074968,6.543608369,6.459226982,6.828336979,7.005994441,6.85136349,6.825903792,6.99453642,7.225373523,7.422944758,7.322987028,8.218474286,8.263889458,7.675512486
"PARD3B",4.099287454,4.350914376,3.901525122,4.081165072,4.410974096,4.253885107,4.287710641,4.230985751,4.631983579,4.350788025,4.555526596,4.27843904,4.552180998,4.945924667,4.553228252,5.277009069,5.122721831,4.940475873
"IDH1",7.779970747,7.521728697,7.556458478,7.700227257,7.469402976,7.705999623,7.644416151,7.75701489,7.501573757,7.729631792,7.72393415,7.436762032,6.557408476,6.533072988,6.713000885,6.656095866,6.22166729,6.198706002
"LANCL1",6.742682688,6.557700049,6.739775626,6.749289405,6.769614258,6.786328437,6.651780051,6.818297046,6.889413031,6.893383419,6.888038643,6.790500113,5.891753723,5.948919702,5.910422487,5.672723454,5.873848316,5.791846325
"IKZF2",5.212494794,5.070938597,5.528670828,5.233871949,5.438183061,5.21625902,5.11000604,5.2631594,5.31133816,5.314813684,5.292453728,5.441987622,6.042075238,6.090560346,6.223446522,6.720455344,6.761966278,6.612548916
"ABCA12",6.176178351,6.113579542,6.502340257,6.087491711,6.554955107,6.134021646,5.782366369,6.411960453,6.473820462,6.346008657,6.464158303,6.566060211,6.546229929,7.091833269,7.047930904,7.035183103,7.381434338,6.792414165
"PECR",6.404368419,6.2158306,6.377912176,6.240068573,6.373356444,6.330901531,6.218882197,6.382816234,6.324129494,6.275108468,6.254796223,6.205157818,5.629410009,5.655613513,5.644912164,5.463805165,5.567176229,5.392117732
"IGFBP5",9.019729335,9.387838373,8.890984852,9.182736872,8.83722692,9.522513999,8.970855294,9.047894074,8.675105293,8.851627045,8.868786141,8.520163663,8.016159784,8.322309025,8.211003463,7.895711461,8.00357273,8.564489878
"ABCB6",7.252711525,7.322784656,6.710959549,7.192416534,6.667523397,7.427481799,7.16979775,7.125265842,6.708170562,6.985160482,6.922182256,6.392261025,6.347964487,6.063056839,6.143959271,6.397080154,6.009807785,6.428801791
"AC068946.2",7.252711525,7.322784656,6.710959549,7.192416534,6.667523397,7.427481799,7.16979775,7.125265842,6.708170562,6.985160482,6.922182256,6.392261025,6.347964487,6.063056839,6.143959271,6.397080154,6.009807785,6.428801791
"EPHA4",5.930269569,5.842318223,5.923214516,5.906147055,6.114409308,5.829203363,5.767889818,5.966088243,5.917558554,5.999772179,6.041221504,5.983199902,7.661455591,7.509596059,7.677433112,8.296989975,8.383709766,8.256927879
"IRS1",8.432554038,8.388343797,8.438197628,8.486302592,8.446237845,8.45739724,8.135642047,8.466324672,8.354473581,8.492421996,8.592408211,8.276837624,9.212807565,9.039872345,9.167346683,9.38421315,9.159224484,9.540128123
"EFHD1",9.694738329,9.664608801,9.291957532,9.643460512,9.191503203,9.646704542,9.691234745,9.490137421,9.185975945,9.45997144,9.424521772,8.837532171,8.769840799,8.732840181,8.72449611,8.389726604,8.448938333,8.954219343
"ARL4C",4.867749326,4.85317659,4.803503734,4.536607922,5.059079701,4.312492083,4.347108569,4.702290744,5.145095822,5.063669885,4.903446963,4.791438179,6.774754929,6.510369336,6.665462697,8.16564849,7.703112149,7.372552074
"BDP1",7.599660092,7.330910715,7.984029103,7.502556727,8.204783106,7.417141932,7.305900721,7.659406305,8.177539124,7.712748466,7.802007051,8.18919119,8.118760476,8.605088921,8.54604238,9.115072996,9.118367331,8.375931793
"MAML1",8.251999722,8.390357124,7.864636497,8.238037913,8.22972208,8.354516441,8.204318857,8.214630933,8.0058672,8.49433915,8.483700373,7.933561187,9.004729235,8.804286448,8.853295909,9.151086534,8.964459063,9.292657191
"AC005674.1",5.043583318,4.829359997,5.527649893,4.960664073,5.429644567,4.75586302,4.951128624,4.962883243,4.874197945,5.124398512,5.576156468,5.220562132,5.769620576,5.886600674,6.13858115,6.154495477,6.427572049,5.637654256
"FBXL5",8.41354088,8.094696662,8.435142223,8.260080228,8.377908739,8.278227324,8.083653644,8.447833565,8.354675156,8.838367053,8.762491352,8.57909774,9.352479522,9.441608482,9.355845041,9.750765207,9.769164349,9.447822571
"EDN1",6.195484065,6.084052023,6.184839716,6.213185616,6.00768683,6.091172906,6.010730434,6.096390978,6.143456679,5.966835038,6.110272811,6.110416974,6.903521379,6.948325532,7.122337016,7.457062586,8.006081619,7.821774336
"SIRT5",8.094168967,7.763651516,8.185551595,8.040681156,8.339256975,7.972936395,7.932443544,7.999192809,8.396409508,8.32880652,8.362160424,8.500454357,8.804140031,8.755025534,8.838682761,9.231757679,8.965033588,8.617290251
"NOL7",8.094168967,7.763651516,8.185551595,8.040681156,8.339256975,7.972936395,7.932443544,7.999192809,8.396409508,8.32880652,8.362160424,8.500454357,8.804140031,8.755025534,8.838682761,9.231757679,8.965033588,8.617290251
"TRIO",8.520567988,8.4194496,8.218882798,8.491838733,8.333878461,8.5555206,8.309413773,8.551828808,8.347473252,8.65643022,8.682922558,8.130803769,9.409369369,9.247575806,9.252493149,10.04138407,9.684273979,9.697163203
"AMTN",5.140030883,5.085453346,5.643616424,5.132148034,5.491583674,5.114529273,5.032190471,5.234047793,5.366232261,5.289121297,5.154926362,5.265693645,5.810841478,6.391365901,6.236331247,6.079409123,6.7322683,6.248387278
"AREG",9.760111465,9.543146893,10.16660119,9.594502605,10.31920926,9.702161301,9.365794697,9.768571888,10.06726932,9.231525876,9.362178618,9.779306782,10.18806429,10.34799624,10.42423027,10.80344398,10.95344797,10.4245644
"PARM1",3.112542425,3.399341413,3.333395674,2.943777649,3.50776901,3.098892071,2.812790989,3.330760089,3.101171351,2.793289098,2.874432921,2.996333951,2.970764705,3.797944789,3.563595503,4.400270532,4.068657782,3.717860865
"RCHY1",6.525993736,6.011316134,6.529293835,6.311631342,7.067651052,6.227646986,6.081345394,6.548072845,6.902099284,6.792793549,6.743058725,6.705641762,7.641493925,7.712673872,7.444709262,8.096466169,8.238337414,7.60719651
